sample_group,product_key,platform,product_id,product_name,brand,category,base_skin_type,total_review_count,skin_review_count,skin_positive_count,skin_neutral_count,skin_negative_count,skin_positive_rate,skin_neutral_rate,skin_negative_rate,skin_confidence_label,caution_level,caution_message,top_skin_need_tags,top_skin_concern_tags,skin_concern_code_count,manual_check_note
base_skin_type_중성,oliveyoung::A000000211170,oliveyoung,A000000211170,[단독기획/추가증정] 셀리맥스 시카 지우개 패드 60+20매 기획세트,셀리맥스,maskpack,중성,249,2,2,0,0,1.0,0.0,0.0,근거 부족,insufficient_evidence,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요.,,"주름, 모공, 미백, 홍조",0,base_skin_type=중성 확인
base_skin_type_중성,oliveyoung::A000000222790,oliveyoung,A000000222790,아누아 어성초 피지쏙 모공 폼 150ml 2입 기획,아누아,cleansing,중성,257,3,2,0,1,0.6667,0.0,0.3333,근거 부족,insufficient_evidence,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요.,,"보습, 홍조, 미백, 주름",0,base_skin_type=중성 확인
base_skin_type_중성,oliveyoung::A000000250048,oliveyoung,A000000250048,[NEW/키링증정] 토코보 미니 선스틱 11g 기획 3종 SPF50+ PA++++,토코보,suncare,중성,216,5,5,0,0,1.0,0.0,0.0,참고 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,,"모공, 각질, 트러블, 미백, 주름",2,base_skin_type=중성 확인
base_skin_type_중성,oliveyoung::A000000249451,oliveyoung,A000000249451,[사나PICK]비오레 UV 아쿠아 리치 워터리 에센스 50g 단품/더블기획,비오레,suncare,중성,163,3,2,1,0,0.6667,0.3333,0.0,근거 부족,insufficient_evidence,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요.,,"미백, 각질, 모공, 주름",1,base_skin_type=중성 확인
base_skin_type_중성,oliveyoung::A000000202678,oliveyoung,A000000202678,[블랙헤드 쏙] 바닐라코 클린잇제로 포어클래리파잉 클렌징밤 100ml,바닐라코,cleansing,중성,303,2,2,0,0,1.0,0.0,0.0,근거 부족,insufficient_evidence,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요.,,"홍조, 주름, 모공",1,base_skin_type=중성 확인
base_skin_type_중성,oliveyoung::A000000235179,oliveyoung,A000000235179,[물광리프팅] 성분에디터 실크펩타이드 EGF 하트핏 볼륨 리프팅 앰플 40ml 더블기획,성분에디터,skincare,중성,278,2,2,0,0,1.0,0.0,0.0,근거 부족,insufficient_evidence,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요.,,"주름, 모공",0,base_skin_type=중성 확인
base_skin_type_중성,oliveyoung::A000000252256,oliveyoung,A000000252256,[리뉴얼/쫀광효과UP] 아로셀 슈퍼 콜라겐 마스크 2.0 ECM Active 3+1매 기획,아로셀,maskpack,중성,231,1,1,0,0,1.0,0.0,0.0,근거 부족,insufficient_evidence,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요.,,,0,base_skin_type=중성 확인
base_skin_type_중성,oliveyoung::A000000254070,oliveyoung,A000000254070,[포켓몬 에디션] VT 피디알엔 하이드로겔 마스크 4매 기획 (+포켓몬 스티커),VT,maskpack,중성,217,2,0,1,1,0.0,0.5,0.5,근거 부족,insufficient_evidence,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요.,,보습,2,base_skin_type=중성 확인
base_skin_type_중성,oliveyoung::A000000249580,oliveyoung,A000000249580,[트러블 피부 추천/약산성 장벽 케어] 제로이드 핌프로브 레드 컨트롤 크림 pH4 80ml,제로이드,skincare,중성,182,3,3,0,0,1.0,0.0,0.0,근거 부족,insufficient_evidence,선택 피부 타입 리뷰 수가 적어 참고용으로만 확인하세요.,,각질,1,base_skin_type=중성 확인
base_skin_type_중성,oliveyoung::A000000251494,oliveyoung,A000000251494,도미나스 크림 Rx 30ml 기획 (+7ml),도미나스,skincare,중성,237,5,5,0,0,1.0,0.0,0.0,참고 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,,"주름, 모공, 미백",0,base_skin_type=중성 확인
platform_musinsa,musinsa::2637406,musinsa,2637406,어반쉐이드 쿨카밍 선스틱 SPF50+ PA++++ 20g,dewytree,beauty,복합성,1398,517,468,40,9,0.9052,0.0774,0.0174,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,"진정, 보습, 모공, 유수분 조절, 트러블",,0,platform=musinsa 확인 (20개 가용)
platform_musinsa,musinsa::3098201,musinsa,3098201,[사은품 증정] (대용량) 레티놀 시카 흔적 앰플 50mL + 10mL 2개,innisfree,beauty,복합성,2631,886,799,64,23,0.9018,0.0722,0.026,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,"진정, 보습, 모공, 트러블, 유수분 조절",,0,platform=musinsa 확인 (20개 가용)
platform_musinsa,musinsa::2570504,musinsa,2570504,DMT 페이셜 수분 크림 150ml+추가증정,physiogel,beauty,복합성,1216,495,455,31,9,0.9192,0.0626,0.0182,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,"진정, 보습, 모공, 유수분 조절, 트러블",,0,platform=musinsa 확인 (20개 가용)
platform_musinsa,musinsa::3505072,musinsa,3505072,[SET] 다이브인 저분자 히알루론산 토너 300ml  x  2개 (+다이브인 크림 20ml),torriden,beauty,지성,1461,273,261,11,1,0.956,0.0403,0.0037,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,"진정, 보습, 트러블, 모공, 유수분 조절",,0,platform=musinsa 확인 (20개 가용)
platform_musinsa,musinsa::4240698,musinsa,4240698,퍼퓸 버블 대용량 핸드워시 515ml 5종 선물세트,hetrasbeauty,beauty,복합성,173,98,91,3,4,0.9286,0.0306,0.0408,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,"진정, 보습, 모공, 트러블, 유수분 조절",,0,platform=musinsa 확인 (20개 가용)
platform_musinsa,musinsa::6213430,musinsa,6213430,언리시아 선셋 대즐 글로스 밤,unleashia,beauty,건성,20,7,7,0,0,1.0,0.0,0.0,참고 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,"진정, 보습, 유수분 조절, 영양공급, 탄력",,0,platform=musinsa 확인 (20개 가용)
platform_musinsa,musinsa::1619465,musinsa,1619465,울트라리페어 로션 350ml 2 pack + 트러블 미스트 30ml 증정,illiyoon,beauty,복합성,156,28,26,2,0,0.9286,0.0714,0.0,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,"진정, 보습, 모공, 유수분 조절, 트러블",,0,platform=musinsa 확인 (20개 가용)
platform_musinsa,musinsa::3775064,musinsa,3775064,비건 핸드크림 3개 골라담기,kamill,beauty,복합성,788,331,314,15,2,0.9486,0.0453,0.006,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,"진정, 보습, 모공, 유수분 조절, 트러블",,0,platform=musinsa 확인 (20개 가용)
platform_musinsa,musinsa::2172345,musinsa,2172345,아토베리어365 크림 80ml,aestura,beauty,복합성,5697,2410,2252,132,26,0.9344,0.0548,0.0108,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,"진정, 보습, 모공, 유수분 조절, 트러블",,0,platform=musinsa 확인 (20개 가용)
platform_musinsa,musinsa::2959816,musinsa,2959816,[SET] 다이브인 저분자 히알루론산 세럼 50ml+40ml (+시카컨트롤세럼 10ml),torriden,beauty,건성,11221,1642,1549,72,21,0.9434,0.0438,0.0128,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,"진정, 보습, 모공, 탄력, 유수분 조절",,0,platform=musinsa 확인 (20개 가용)
platform_musinsa,musinsa::4701719,musinsa,4701719,레이저 UV 썬스크린 50ml,cellfusionc,beauty,복합성,733,338,312,23,3,0.9231,0.068,0.0089,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,"진정, 보습, 모공, 유수분 조절, 탄력",,0,platform=musinsa 확인 (20개 가용)
platform_musinsa,musinsa::5848372,musinsa,5848372,리얼 히알루로닉 100 토너 500ml,wellage,beauty,복합성,118,63,60,3,0,0.9524,0.0476,0.0,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,"진정, 보습, 모공, 유수분 조절, 트러블",,0,platform=musinsa 확인 (20개 가용)
platform_musinsa,musinsa::4485242,musinsa,4485242,[보이넥스트도어 PICK] 니치퍼퓸 핸드크림 월넛크릭그린,bibiang,beauty,지성,457,85,82,3,0,0.9647,0.0353,0.0,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,"진정, 보습, 트러블, 모공, 유수분 조절",,0,platform=musinsa 확인 (20개 가용)
platform_musinsa,musinsa::4234036,musinsa,4234036,호텔 테라피 퍼퓸 대용량  바디로션 1013ml,hetrasbeauty,beauty,건성,964,244,231,12,1,0.9467,0.0492,0.0041,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,"진정, 보습, 탄력, 영양공급, 모공",,0,platform=musinsa 확인 (20개 가용)
platform_musinsa,musinsa::6239507,musinsa,6239507,피브 하이퍼 하이드로 세럼 100ml,feev,beauty,지성,2656,863,812,49,2,0.9409,0.0568,0.0023,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,"유수분 조절, 모공, 진정, 보습, 트러블",,0,platform=musinsa 확인 (20개 가용)
platform_musinsa,musinsa::3317081,musinsa,3317081,포어제로 오일 컨트롤 선스틱 2개 세트,obge,beauty,복합성,397,171,149,17,5,0.8713,0.0994,0.0292,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,"진정, 보습, 유수분 조절, 모공, 트러블",,0,platform=musinsa 확인 (20개 가용)
platform_musinsa,musinsa::2417998,musinsa,2417998,리얼 히알루로닉 블루 100 앰플 100ml,wellage,beauty,복합성,2856,1058,983,67,8,0.9291,0.0633,0.0076,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,"진정, 보습, 모공, 유수분 조절, 트러블",,0,platform=musinsa 확인 (20개 가용)
platform_musinsa,musinsa::3685238,musinsa,3685238,데일리 모이스처 푸딩 크림 50ml,ilso,beauty,복합성,196,109,98,10,1,0.8991,0.0917,0.0092,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,"진정, 보습, 유수분 조절, 모공, 트러블",,0,platform=musinsa 확인 (20개 가용)
platform_musinsa,musinsa::2585005,musinsa,2585005,[SET] 다이브인 저분자 히알루론산 크림 80ml+수딩크림 80ml (+수딩크림 20ml),torriden,beauty,복합성,481,119,111,7,1,0.9328,0.0588,0.0084,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,"진정, 보습, 유수분 조절, 모공, 트러블",,0,platform=musinsa 확인 (20개 가용)
platform_musinsa,musinsa::2996090,musinsa,2996090,밸런스풀 시카 진정 크림 80ml,torriden,beauty,복합성,1158,349,326,19,4,0.9341,0.0544,0.0115,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,"진정, 보습, 트러블, 모공, 유수분 조절",,0,platform=musinsa 확인 (20개 가용)
platform_oliveyoung,oliveyoung::A000000205435,oliveyoung,A000000205435,[빙하수쿨링패드/더블기획] 셀퓨전씨 포스트 알파 쿨링 패드 70매 더블기획(쿨링/시카쿨링),셀퓨전씨,maskpack,복합성,308,43,36,6,1,0.8372,0.1395,0.0233,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,,"주름, 미백, 홍조, 트러블, 보습",7,platform=oliveyoung 확인 (20개 가용)
platform_oliveyoung,oliveyoung::A000000190369,oliveyoung,A000000190369,[판매량 1억개 돌파/대용량] AHC 텐 레볼루션 리얼 아이크림 포 페이스 더블 기획,AHC,skincare,민감성,313,19,19,0,0,1.0,0.0,0.0,참고 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,,"보습, 트러블, 주름, 미백, 각질",4,platform=oliveyoung 확인 (20개 가용)
platform_oliveyoung,oliveyoung::A000000185112,oliveyoung,A000000185112,브링그린 프레시 마스크 1매/10매 (히알루 수분/티트리 진정/글루타치온 톤업/알로에 수딩),브링그린,maskpack,건성,300,55,52,0,3,0.9455,0.0,0.0545,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,,"미백, 트러블, 주름, 모공, 보습",3,platform=oliveyoung 확인 (20개 가용)
platform_oliveyoung,oliveyoung::A000000232724,oliveyoung,A000000232724,[NO.1 미스트세럼] 달바 퍼스트 스프레이 세럼 100ml 2개 기획,달바,skincare,지성,294,36,31,1,4,0.8611,0.0278,0.1111,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,,"미백, 모공, 주름, 홍조, 보습",5,platform=oliveyoung 확인 (20개 가용)
platform_oliveyoung,oliveyoung::A000000205004,oliveyoung,A000000205004,[피지케어/화잘먹팩] 토르홉 무스타 콩테 체인저블 퀵 마스크 60g/90g,토르홉,maskpack,건성,252,19,17,1,1,0.8947,0.0526,0.0526,참고 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,,"보습, 미백, 주름, 모공, 트러블",4,platform=oliveyoung 확인 (20개 가용)
platform_oliveyoung,oliveyoung::A000000254406,oliveyoung,A000000254406,NEW[파데프리/톤업선/톤업선크림] 체이싱래빗 올어바웃 글로우 톤업 선 70ml,체이싱래빗,suncare,지성,127,31,31,0,0,1.0,0.0,0.0,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,,"주름, 미백, 각질, 보습, 모공",7,platform=oliveyoung 확인 (20개 가용)
platform_oliveyoung,oliveyoung::A000000252917,oliveyoung,A000000252917,[온라인단독] 라로슈포제 시카플라스트 밤 B5+& 멀티리페어 크림 B5 100ml 기획 (+시카에센스 7.5ml*2),라로슈포제,skincare,지성,227,37,22,2,13,0.5946,0.0541,0.3514,비교적 신뢰 가능,high_negative_signal,선택 피부 타입 리뷰에서 부정 반응 비율이 상대적으로 높습니다. 구매 전 부정 리뷰를 먼저 확인하세요.,,"보습, 미백, 주름, 각질, 홍조",10,platform=oliveyoung 확인 (20개 가용)
platform_oliveyoung,oliveyoung::A000000250102,oliveyoung,A000000250102,라로슈포제 에빠끌라 딥 클렌징 포밍 크림 125ml 2입 기획 (+50ml),라로슈포제,cleansing,지성,234,42,29,5,8,0.6905,0.119,0.1905,비교적 신뢰 가능,moderate_negative_signal,선택 피부 타입 리뷰에서 일부 부정 반응이 확인됩니다.,,"보습, 미백, 주름, 각질, 홍조",7,platform=oliveyoung 확인 (20개 가용)
platform_oliveyoung,oliveyoung::A000000195970,oliveyoung,A000000195970,[청량보습] 라운드랩 포 맨 자작나무 토너/크림 2종 기획 (+쉐이빙폼 40ml),라운드랩,skincare,민감성,280,19,13,6,0,0.6842,0.3158,0.0,참고 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,,"홍조, 보습, 각질, 미백, 주름",3,platform=oliveyoung 확인 (20개 가용)
platform_oliveyoung,oliveyoung::A000000207111,oliveyoung,A000000207111,토리든 다이브인 포맨 저분자 히알루론산 올인원 200g 단품/기획 (+올인원 20g),토리든,skincare,건성,281,22,18,2,2,0.8182,0.0909,0.0909,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,,"보습, 미백, 각질, 탄력, 주름",1,platform=oliveyoung 확인 (20개 가용)
platform_oliveyoung,oliveyoung::A000000242341,oliveyoung,A000000242341,[글로우 부스팅샷] 아이오페 PDRN 카페인 샷 30ml 리필 기획 (+30ml 리필),아이오페,skincare,복합성,245,29,25,4,0,0.8621,0.1379,0.0,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,,"미백, 모공, 주름, 보습, 각질",5,platform=oliveyoung 확인 (20개 가용)
platform_oliveyoung,oliveyoung::A000000145580,oliveyoung,A000000145580,[수분민감/아침세안] 라곰 셀럽 젤 투 워터 클렌저 170ml,라곰,cleansing,건성,259,15,14,0,1,0.9333,0.0,0.0667,참고 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,,"미백, 각질, 보습, 주름, 탄력",1,platform=oliveyoung 확인 (20개 가용)
platform_oliveyoung,oliveyoung::A000000248826,oliveyoung,A000000248826,[5/15 하루특가/여배우광채크림] 메디큐브 PDRN 핑크 콜라겐 캡슐크림 55g 기획 (+4.5g*2ea),메디큐브,skincare,지성,266,42,36,6,0,0.8571,0.1429,0.0,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,,"미백, 모공, 주름, 각질, 보습",7,platform=oliveyoung 확인 (20개 가용)
platform_oliveyoung,oliveyoung::A000000253724,oliveyoung,A000000253724,[5월 올영픽][2입 기획] 제로이드 데일리 선크림 기획 (50ml+50ml),제로이드,suncare,복합성,196,9,8,0,1,0.8889,0.0,0.1111,참고 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,,"미백, 보습, 홍조, 트러블, 각질",2,platform=oliveyoung 확인 (20개 가용)
platform_oliveyoung,oliveyoung::A000000243677,oliveyoung,A000000243677,[재구매율1위/비타민앰플] 피지오겔 사이언수티컬즈 데일리뮨 앰플 20ml+20ml 더블기획,피지오겔,skincare,민감성,302,24,20,2,2,0.8333,0.0833,0.0833,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,,"보습, 미백, 각질, 홍조, 모공",3,platform=oliveyoung 확인 (20개 가용)
platform_oliveyoung,oliveyoung::A000000200805,oliveyoung,A000000200805,[NEW/화잘먹 3종] 마몽드 리퀴드 마스크 80ml_로즈/피어니(지성)/데이지(미백),마몽드,maskpack,건성,315,44,34,5,5,0.7727,0.1136,0.1136,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,,"미백, 보습, 주름, 트러블, 모공",3,platform=oliveyoung 확인 (20개 가용)
platform_oliveyoung,oliveyoung::A000000102238,oliveyoung,A000000102238,라로슈포제 미셀라 클렌징워터 센시티브 400ml,라로슈포제,cleansing,민감성,114,5,5,0,0,1.0,0.0,0.0,참고 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,,"미백, 모공, 홍조, 트러블",1,platform=oliveyoung 확인 (20개 가용)
platform_oliveyoung,oliveyoung::A000000189171,oliveyoung,A000000189171,[림온PICK/모공컨트롤샷]폴라초이스 10% 나이아신아마이드 부스터 앰플 20ml 기획(+디럭스 2종),폴라초이스,skincare,민감성,247,12,10,0,2,0.8333,0.0,0.1667,참고 가능,moderate_negative_signal,선택 피부 타입 리뷰에서 일부 부정 반응이 확인됩니다.,,"모공, 보습, 주름, 미백, 트러블",0,platform=oliveyoung 확인 (20개 가용)
platform_oliveyoung,oliveyoung::A000000230208,oliveyoung,A000000230208,[1+1/깐달걀피부결] 이니스프리 레티놀 시카 흔적 앰플 30ml 더블 기획,이니스프리,skincare,복합성,126,11,8,1,2,0.7273,0.0909,0.1818,참고 가능,moderate_negative_signal,선택 피부 타입 리뷰에서 일부 부정 반응이 확인됩니다.,,"미백, 보습, 모공, 주름, 각질",0,platform=oliveyoung 확인 (20개 가용)
platform_oliveyoung,oliveyoung::A000000203118,oliveyoung,A000000203118,프리메라 리페어링 세라캡슐 UV프로텍터 톤업 프라이밍 40ml 더블기획/단품,프리메라,suncare,민감성,117,5,5,0,0,1.0,0.0,0.0,참고 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,,"주름, 보습, 미백, 트러블, 각질",2,platform=oliveyoung 확인 (20개 가용)
platform_coupang_absence_check,,,,,,,,,,,,,,,,,,,,,,coupang product_skin_aggregates row 수: 0 (정상 (0건))
skin_need_tag_samples,musinsa::2637406,musinsa,2637406,어반쉐이드 쿨카밍 선스틱 SPF50+ PA++++ 20g,dewytree,beauty,복합성,1398,517,468,40,9,0.9052,0.0774,0.0174,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,"진정, 보습, 모공, 유수분 조절, 트러블",,0,"top_skin_need_tags: 진정, 보습, 모공, 유수분 조절, 트러블"
skin_need_tag_samples,musinsa::3098201,musinsa,3098201,[사은품 증정] (대용량) 레티놀 시카 흔적 앰플 50mL + 10mL 2개,innisfree,beauty,복합성,2631,886,799,64,23,0.9018,0.0722,0.026,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,"진정, 보습, 모공, 트러블, 유수분 조절",,0,"top_skin_need_tags: 진정, 보습, 모공, 트러블, 유수분 조절"
skin_need_tag_samples,musinsa::2570504,musinsa,2570504,DMT 페이셜 수분 크림 150ml+추가증정,physiogel,beauty,복합성,1216,495,455,31,9,0.9192,0.0626,0.0182,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,"진정, 보습, 모공, 유수분 조절, 트러블",,0,"top_skin_need_tags: 진정, 보습, 모공, 유수분 조절, 트러블"
skin_need_tag_samples,musinsa::3505072,musinsa,3505072,[SET] 다이브인 저분자 히알루론산 토너 300ml  x  2개 (+다이브인 크림 20ml),torriden,beauty,지성,1461,273,261,11,1,0.956,0.0403,0.0037,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,"진정, 보습, 트러블, 모공, 유수분 조절",,0,"top_skin_need_tags: 진정, 보습, 트러블, 모공, 유수분 조절"
skin_need_tag_samples,musinsa::4240698,musinsa,4240698,퍼퓸 버블 대용량 핸드워시 515ml 5종 선물세트,hetrasbeauty,beauty,복합성,173,98,91,3,4,0.9286,0.0306,0.0408,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,"진정, 보습, 모공, 트러블, 유수분 조절",,0,"top_skin_need_tags: 진정, 보습, 모공, 트러블, 유수분 조절"
skin_need_tag_samples,musinsa::6213430,musinsa,6213430,언리시아 선셋 대즐 글로스 밤,unleashia,beauty,건성,20,7,7,0,0,1.0,0.0,0.0,참고 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,"진정, 보습, 유수분 조절, 영양공급, 탄력",,0,"top_skin_need_tags: 진정, 보습, 유수분 조절, 영양공급, 탄력"
skin_need_tag_samples,musinsa::1619465,musinsa,1619465,울트라리페어 로션 350ml 2 pack + 트러블 미스트 30ml 증정,illiyoon,beauty,복합성,156,28,26,2,0,0.9286,0.0714,0.0,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,"진정, 보습, 모공, 유수분 조절, 트러블",,0,"top_skin_need_tags: 진정, 보습, 모공, 유수분 조절, 트러블"
skin_need_tag_samples,musinsa::3775064,musinsa,3775064,비건 핸드크림 3개 골라담기,kamill,beauty,복합성,788,331,314,15,2,0.9486,0.0453,0.006,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,"진정, 보습, 모공, 유수분 조절, 트러블",,0,"top_skin_need_tags: 진정, 보습, 모공, 유수분 조절, 트러블"
skin_need_tag_samples,musinsa::2172345,musinsa,2172345,아토베리어365 크림 80ml,aestura,beauty,복합성,5697,2410,2252,132,26,0.9344,0.0548,0.0108,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,"진정, 보습, 모공, 유수분 조절, 트러블",,0,"top_skin_need_tags: 진정, 보습, 모공, 유수분 조절, 트러블"
skin_need_tag_samples,musinsa::2959816,musinsa,2959816,[SET] 다이브인 저분자 히알루론산 세럼 50ml+40ml (+시카컨트롤세럼 10ml),torriden,beauty,건성,11221,1642,1549,72,21,0.9434,0.0438,0.0128,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,"진정, 보습, 모공, 탄력, 유수분 조절",,0,"top_skin_need_tags: 진정, 보습, 모공, 탄력, 유수분 조절"
skin_need_tag_samples,musinsa::4701719,musinsa,4701719,레이저 UV 썬스크린 50ml,cellfusionc,beauty,복합성,733,338,312,23,3,0.9231,0.068,0.0089,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,"진정, 보습, 모공, 유수분 조절, 탄력",,0,"top_skin_need_tags: 진정, 보습, 모공, 유수분 조절, 탄력"
skin_need_tag_samples,musinsa::5848372,musinsa,5848372,리얼 히알루로닉 100 토너 500ml,wellage,beauty,복합성,118,63,60,3,0,0.9524,0.0476,0.0,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,"진정, 보습, 모공, 유수분 조절, 트러블",,0,"top_skin_need_tags: 진정, 보습, 모공, 유수분 조절, 트러블"
skin_need_tag_samples,musinsa::4485242,musinsa,4485242,[보이넥스트도어 PICK] 니치퍼퓸 핸드크림 월넛크릭그린,bibiang,beauty,지성,457,85,82,3,0,0.9647,0.0353,0.0,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,"진정, 보습, 트러블, 모공, 유수분 조절",,0,"top_skin_need_tags: 진정, 보습, 트러블, 모공, 유수분 조절"
skin_need_tag_samples,musinsa::4234036,musinsa,4234036,호텔 테라피 퍼퓸 대용량  바디로션 1013ml,hetrasbeauty,beauty,건성,964,244,231,12,1,0.9467,0.0492,0.0041,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,"진정, 보습, 탄력, 영양공급, 모공",,0,"top_skin_need_tags: 진정, 보습, 탄력, 영양공급, 모공"
skin_need_tag_samples,musinsa::6239507,musinsa,6239507,피브 하이퍼 하이드로 세럼 100ml,feev,beauty,지성,2656,863,812,49,2,0.9409,0.0568,0.0023,비교적 신뢰 가능,normal,선택 피부 타입 리뷰 기준으로 특별히 높은 부정 신호는 확인되지 않습니다.,"유수분 조절, 모공, 진정, 보습, 트러블",,0,"top_skin_need_tags: 유수분 조절, 모공, 진정, 보습, 트러블"
